Unnamed: 0,Unnamed: 0.1,Date,Price,Open,High,Low,Vol,Change,prev_change,day,month,year,weekday,quarter,change_class,kfold
941,942,2012-04-03,13200.0,13256.0,13260.0,13130.0,124.0,-0.49,-0.95,3,4,2012,1,2,0,2
942,943,2012-04-02,13260.0,13210.0,13300.0,13150.0,108.8,0.4,-0.49,2,4,2012,0,2,0,2
943,944,2012-03-30,13220.0,13144.0,13224.0,13144.0,171.2,0.5,0.4,30,3,2012,4,1,0,2
944,945,2012-03-29,13144.0,13130.0,13150.0,13030.0,136.2,0.15,0.5,29,3,2012,3,1,0,2
945,946,2012-03-28,13130.0,13190.0,13220.0,13070.0,141.5,-0.54,0.15,28,3,2012,2,1,0,2
946,947,2012-03-27,13200.0,13240.0,13260.0,13190.0,129.2,-0.33,-0.54,27,3,2012,1,1,0,2
947,948,2012-03-26,13240.0,13080.0,13240.0,13080.0,122.06,1.23,-0.33,26,3,2012,0,1,1,1
948,949,2012-03-23,13080.0,13050.0,13096.0,13000.0,129.9,0.27,1.23,23,3,2012,4,1,0,2
949,950,2012-03-22,13050.0,13130.0,13130.0,13016.0,122.06,-0.6,0.27,22,3,2012,3,1,0,2
950,951,2012-03-21,13130.0,13170.0,13190.0,13110.0,124.9,-0.35,-0.6,21,3,2012,2,1,0,2
951,952,2012-03-20,13170.0,13240.0,13240.0,13120.0,131.6,-0.52,-0.35,20,3,2012,1,1,0,2
952,953,2012-03-19,13240.0,13230.0,13270.0,13210.0,147.1,0.05,-0.52,19,3,2012,0,1,0,2
953,954,2012-03-16,13230.0,13256.0,13290.0,13230.0,392.5,-0.15,0.05,16,3,2012,4,1,0,2
954,955,2012-03-15,13256.0,13190.0,13256.0,13170.0,161.6,0.44,-0.15,15,3,2012,3,1,0,2
955,956,2012-03-14,13190.0,13176.0,13224.0,13170.0,163.6,0.12,0.44,14,3,2012,2,1,0,2
956,957,2012-03-13,13176.0,12950.0,13180.0,12950.0,163.1,1.68,0.12,13,3,2012,1,1,1,1
957,958,2012-03-12,12960.0,12920.0,12980.0,12920.0,100.0,0.29,1.68,12,3,2012,0,1,0,2
958,959,2012-03-09,12920.0,12910.0,12970.0,12904.0,103.25,0.11,0.29,9,3,2012,4,1,0,2
959,960,2012-03-08,12904.0,12830.0,12936.0,12830.0,103.5,0.55,0.11,8,3,2012,3,1,0,2
960,961,2012-03-07,12840.0,12760.0,12856.0,12750.0,175.1,0.61,0.55,7,3,2012,2,1,0,2
961,962,2012-03-06,12760.0,12960.0,12960.0,12740.0,142.4,-1.57,0.61,6,3,2012,1,1,0,2
962,963,2012-03-05,12960.0,12980.0,12980.0,12880.0,108.6,-0.11,-1.57,5,3,2012,0,1,0,2
963,964,2012-03-02,12980.0,12984.0,13000.0,12930.0,93.9,-0.02,-0.11,2,3,2012,4,1,0,2
964,965,2012-03-01,12984.0,12950.0,13030.0,12940.0,139.6,0.22,-0.02,1,3,2012,3,1,0,2
965,966,2012-02-29,12950.0,13010.0,13060.0,12930.0,182.5,-0.41,0.22,29,2,2012,2,1,0,2
966,967,2012-02-28,13010.0,12980.0,13020.0,12950.0,114.5,0.18,-0.41,28,2,2012,1,1,0,2
967,968,2012-02-27,12984.0,12984.0,13020.0,12880.0,143.5,-0.01,0.18,27,2,2012,0,1,0,2
968,969,2012-02-24,12984.0,12984.0,13016.0,12950.0,89.44,-0.01,-0.01,24,2,2012,4,1,0,2
969,970,2012-02-23,12984.0,12936.0,13000.0,12880.0,120.5,0.36,-0.01,23,2,2012,3,1,0,2
970,971,2012-02-22,12936.0,12970.0,12980.0,12910.0,124.2,-0.21,0.36,22,2,2012,2,1,0,2
971,972,2012-02-21,12970.0,12950.0,13010.0,12930.0,164.8,0.12,-0.21,21,2,2012,1,1,0,2
972,973,2012-02-17,12950.0,12904.0,12970.0,12904.0,234.6,0.35,0.12,17,2,2012,4,1,0,2
973,974,2012-02-16,12904.0,12776.0,12910.0,12776.0,134.5,0.96,0.35,16,2,2012,3,1,0,2
974,975,2012-02-15,12780.0,12860.0,12900.0,12750.0,127.56,-0.76,0.96,15,2,2012,2,1,0,2
975,976,2012-02-14,12880.0,12870.0,12880.0,12780.0,120.06,0.03,-0.76,14,2,2012,1,1,0,2
976,977,2012-02-13,12870.0,12800.0,12890.0,12800.0,112.25,0.57,0.03,13,2,2012,0,1,0,2
977,978,2012-02-10,12800.0,12890.0,12890.0,12744.0,123.6,-0.69,0.57,10,2,2012,4,1,0,2
978,979,2012-02-09,12890.0,12890.0,12930.0,12850.0,157.1,0.05,-0.69,9,2,2012,3,1,0,2
979,980,2012-02-08,12880.0,12860.0,12900.0,12820.0,138.2,0.04,0.05,8,2,2012,2,1,0,2
980,981,2012-02-07,12880.0,12850.0,12904.0,12780.0,116.1,0.26,0.04,7,2,2012,1,1,0,2
981,982,2012-02-06,12850.0,12860.0,12860.0,12790.0,108.06,-0.13,0.26,6,2,2012,0,1,0,2
982,983,2012-02-03,12860.0,12700.0,12870.0,12700.0,142.9,1.23,-0.13,3,2,2012,4,1,1,1
983,984,2012-02-02,12700.0,12720.0,12744.0,12680.0,114.4,-0.09,1.23,2,2,2012,3,1,0,2
984,985,2012-02-01,12720.0,12630.0,12780.0,12630.0,143.5,0.66,-0.09,1,2,2012,2,1,0,2
985,986,2012-01-31,12630.0,12660.0,12720.0,12570.0,168.1,-0.16,0.66,31,1,2012,1,1,0,2
986,987,2012-01-30,12660.0,12660.0,12660.0,12530.0,130.4,-0.05,-0.16,30,1,2012,0,1,0,2
987,988,2012-01-27,12664.0,12740.0,12740.0,12630.0,164.4,-0.58,-0.05,27,1,2012,4,1,0,2
988,989,2012-01-26,12740.0,12760.0,12840.0,12696.0,130.9,-0.18,-0.58,26,1,2012,3,1,0,2
989,990,2012-01-25,12760.0,12670.0,12776.0,12584.0,137.5,0.64,-0.18,25,1,2012,2,1,0,2
990,991,2012-01-24,12670.0,12710.0,12710.0,12616.0,125.44,-0.26,0.64,24,1,2012,1,1,0,2
991,992,2012-01-23,12710.0,12720.0,12770.0,12664.0,149.9,-0.09,-0.26,23,1,2012,0,1,0,2
992,993,2012-01-20,12720.0,12620.0,12720.0,12620.0,255.1,0.76,-0.09,20,1,2012,4,1,0,2
993,994,2012-01-19,12620.0,12580.0,12620.0,12560.0,148.0,0.36,0.76,19,1,2012,3,1,0,2
994,995,2012-01-18,12580.0,12470.0,12584.0,12456.0,154.1,0.78,0.36,18,1,2012,2,1,0,2
995,996,2012-01-17,12480.0,12424.0,12580.0,12424.0,148.6,0.48,0.78,17,1,2012,1,1,0,2
996,997,2012-01-13,12424.0,12470.0,12470.0,12310.0,161.5,-0.39,0.48,13,1,2012,4,1,0,2
997,998,2012-01-12,12470.0,12450.0,12480.0,12380.0,128.2,0.17,-0.39,12,1,2012,3,1,0,2
998,999,2012-01-11,12450.0,12456.0,12460.0,12400.0,130.2,-0.1,0.17,11,1,2012,2,1,0,2
999,1000,2012-01-10,12460.0,12390.0,12510.0,12390.0,141.2,0.56,-0.1,10,1,2012,1,1,0,2
1000,1001,2012-01-09,12390.0,12360.0,12410.0,12340.0,122.2,0.27,0.56,9,1,2012,0,1,0,2
1001,1002,2012-01-06,12360.0,12410.0,12420.0,12340.0,131.1,-0.45,0.27,6,1,2012,4,1,0,2
1002,1003,2012-01-05,12420.0,12420.0,12430.0,12280.0,158.5,-0.02,-0.45,5,1,2012,3,1,0,2
1003,1004,2012-01-04,12420.0,12390.0,12430.0,12340.0,145.1,0.17,-0.02,4,1,2012,2,1,0,2
1004,1005,2012-01-03,12400.0,12220.0,12480.0,12220.0,152.5,1.47,0.17,3,1,2012,1,1,1,1
1005,1006,2011-12-30,12216.0,12290.0,12290.0,12216.0,96.7,-0.57,1.47,30,12,2011,4,4,0,2
1006,1007,2011-12-29,12290.0,12150.0,12296.0,12150.0,84.6,1.12,-0.57,29,12,2011,3,4,1,1
1007,1008,2011-12-28,12150.0,12290.0,12296.0,12140.0,84.0,-1.14,1.12,28,12,2011,2,4,0,2
1008,1009,2011-12-27,12290.0,12296.0,12330.0,12270.0,96.0,-0.02,-1.14,27,12,2011,1,4,0,2
1009,1010,2011-12-23,12296.0,12170.0,12296.0,12170.0,80.44,1.02,-0.02,23,12,2011,4,4,1,1
1010,1011,2011-12-22,12170.0,12104.0,12184.0,12104.0,151.6,0.51,1.02,22,12,2011,3,4,0,2
1011,1012,2011-12-21,12104.0,12104.0,12120.0,12000.0,163.2,0.03,0.51,21,12,2011,2,4,0,2
1012,1013,2011-12-20,12104.0,11770.0,12120.0,11770.0,165.1,2.87,0.03,20,12,2011,1,4,1,1
1013,1014,2011-12-19,11770.0,11864.0,11930.0,11736.0,135.1,-0.84,2.87,19,12,2011,0,4,0,2
1014,1015,2011-12-16,11864.0,11870.0,11970.0,11816.0,389.5,-0.02,-0.84,16,12,2011,4,4,0,2
1015,1016,2011-12-15,11870.0,11820.0,11970.0,11820.0,136.9,0.38,-0.02,15,12,2011,3,4,0,2
1016,1017,2011-12-14,11820.0,11950.0,11950.0,11784.0,161.2,-1.1,0.38,14,12,2011,2,4,0,2
1017,1018,2011-12-13,11950.0,12020.0,12140.0,11900.0,171.9,-0.55,-1.1,13,12,2011,1,4,0,2
1018,1019,2011-12-12,12024.0,12184.0,12184.0,11944.0,149.0,-1.34,-0.55,12,12,2011,0,4,0,2
1019,1020,2011-12-09,12184.0,12000.0,12216.0,11990.0,154.2,1.55,-1.34,9,12,2011,4,4,1,1
1020,1021,2011-12-08,12000.0,12190.0,12190.0,11970.0,165.9,-1.63,1.55,8,12,2011,3,4,0,2
1021,1022,2011-12-07,12200.0,12140.0,12260.0,12060.0,168.5,0.38,-1.63,7,12,2011,2,4,0,2
1022,1023,2011-12-06,12150.0,12100.0,12216.0,12080.0,145.9,0.43,0.38,6,12,2011,1,4,0,2
1023,1024,2011-12-05,12100.0,12024.0,12184.0,12024.0,153.9,0.65,0.43,5,12,2011,0,4,0,2
1024,1025,2011-12-02,12020.0,12024.0,12140.0,12010.0,150.1,-0.01,0.65,2,12,2011,4,4,0,2
1025,1026,2011-12-01,12024.0,12050.0,12060.0,11976.0,143.8,-0.21,-0.01,1,12,2011,3,4,0,2
1026,1027,2011-11-30,12050.0,11560.0,12050.0,11560.0,286.8,4.24,-0.21,30,11,2011,2,4,1,1
1027,1028,2011-11-29,11550.0,11520.0,11624.0,11520.0,157.0,0.28,4.24,29,11,2011,1,4,0,2
1028,1029,2011-11-28,11520.0,11230.0,11560.0,11230.0,205.0,2.59,0.28,28,11,2011,0,4,1,1
1029,1030,2011-11-25,11230.0,11250.0,11360.0,11230.0,87.5,-0.23,2.59,25,11,2011,4,4,0,2
1030,1031,2011-11-23,11256.0,11496.0,11496.0,11256.0,152.2,-2.05,-0.23,23,11,2011,2,4,0,2
1031,1032,2011-11-22,11496.0,11544.0,11570.0,11430.0,148.6,-0.46,-2.05,22,11,2011,1,4,0,2
1032,1033,2011-11-21,11544.0,11790.0,11790.0,11460.0,171.0,-2.11,-0.46,21,11,2011,0,4,0,2
1033,1034,2011-11-18,11800.0,11770.0,11860.0,11750.0,181.2,0.22,-2.11,18,11,2011,4,4,0,2
1034,1035,2011-11-17,11770.0,11900.0,11950.0,11680.0,169.9,-1.13,0.22,17,11,2011,3,4,0,2
1035,1036,2011-11-16,11900.0,12090.0,12110.0,11890.0,166.2,-1.58,-1.13,16,11,2011,2,4,0,2
1036,1037,2011-11-15,12100.0,12080.0,12170.0,12000.0,145.1,0.14,-1.58,15,11,2011,1,4,0,2
1037,1038,2011-11-14,12080.0,12150.0,12170.0,12024.0,119.6,-0.61,0.14,14,11,2011,0,4,0,2
1038,1039,2011-11-11,12150.0,11896.0,12180.0,11896.0,134.5,2.19,-0.61,11,11,2011,4,4,1,1
1039,1040,2011-11-10,11896.0,11784.0,11960.0,11780.0,168.5,0.96,2.19,10,11,2011,3,4,0,2
1040,1041,2011-11-09,11784.0,12170.0,12170.0,11736.0,180.2,-3.2,0.96,9,11,2011,2,4,0,2
1041,1042,2011-11-08,12170.0,12056.0,12184.0,12000.0,145.0,0.84,-3.2,8,11,2011,1,4,0,2
1042,1043,2011-11-07,12070.0,11980.0,12070.0,11880.0,122.1,0.71,0.84,7,11,2011,0,4,0,2
1043,1044,2011-11-04,11980.0,12040.0,12040.0,11850.0,126.1,-0.51,0.71,4,11,2011,4,4,0,2
1044,1045,2011-11-03,12050.0,11830.0,12060.0,11830.0,158.1,1.76,-0.51,3,11,2011,3,4,1,1
1045,1046,2011-11-02,11840.0,11656.0,11880.0,11656.0,154.1,1.53,1.76,2,11,2011,2,4,1,1
1046,1047,2011-11-01,11656.0,11950.0,11950.0,11630.0,218.2,-2.48,1.53,1,11,2011,1,4,0,2
1047,1048,2011-10-31,11950.0,12230.0,12230.0,11950.0,185.8,-2.26,-2.48,31,10,2011,0,4,0,2
1048,1049,2011-10-28,12230.0,12210.0,12250.0,12170.0,163.6,0.18,-2.26,28,10,2011,4,4,0,2
1049,1050,2011-10-27,12210.0,11870.0,12290.0,11870.0,251.6,2.86,0.18,27,10,2011,3,4,1,1
1050,1051,2011-10-26,11870.0,11704.0,11890.0,11700.0,183.8,1.39,2.86,26,10,2011,2,4,1,1
1051,1052,2011-10-25,11704.0,11910.0,11910.0,11680.0,161.5,-1.74,1.39,25,10,2011,1,4,0,2
1052,1053,2011-10-24,11910.0,11810.0,11944.0,11810.0,161.9,0.89,-1.74,24,10,2011,0,4,0,2
1053,1054,2011-10-21,11810.0,11544.0,11816.0,11544.0,264.0,2.31,0.89,21,10,2011,4,4,1,1
1054,1055,2011-10-20,11544.0,11500.0,11580.0,11390.0,166.1,0.32,2.31,20,10,2011,3,4,0,2
1055,1056,2011-10-19,11500.0,11576.0,11630.0,11470.0,169.6,-0.63,0.32,19,10,2011,2,4,0,2
1056,1057,2011-10-18,11576.0,11400.0,11656.0,11300.0,201.4,1.58,-0.63,18,10,2011,1,4,1,1
1057,1058,2011-10-17,11400.0,11640.0,11640.0,11380.0,140.4,-2.13,1.58,17,10,2011,0,4,0,2
1058,1059,2011-10-14,11650.0,11480.0,11650.0,11480.0,133.6,1.45,-2.13,14,10,2011,4,4,1,1
1059,1060,2011-10-13,11480.0,11520.0,11520.0,11380.0,144.0,-0.35,1.45,13,10,2011,3,4,0,2
1060,1061,2011-10-12,11520.0,11416.0,11624.0,11416.0,188.1,0.9,-0.35,12,10,2011,2,4,0,2
1061,1062,2011-10-11,11416.0,11430.0,11450.0,11370.0,133.4,-0.15,0.9,11,10,2011,1,4,0,2
1062,1063,2011-10-10,11430.0,11100.0,11430.0,11100.0,144.2,2.97,-0.15,10,10,2011,0,4,1,2
1063,1064,2011-10-07,11100.0,11120.0,11230.0,11050.0,188.1,-0.18,2.97,7,10,2011,4,4,0,2
1064,1065,2011-10-06,11120.0,10936.0,11140.0,10856.0,190.0,1.68,-0.18,6,10,2011,3,4,1,2
1065,1066,2011-10-05,10936.0,10800.0,10950.0,10740.0,226.5,1.21,1.68,5,10,2011,2,4,1,2
1066,1067,2011-10-04,10810.0,10650.0,10824.0,10410.0,267.5,1.44,1.21,4,10,2011,1,4,1,2
1067,1068,2011-10-03,10660.0,10910.0,10980.0,10660.0,242.9,-2.36,1.44,3,10,2011,0,4,0,2
1068,1069,2011-09-30,10910.0,11150.0,11150.0,10910.0,213.2,-2.16,-2.36,30,9,2011,4,3,0,2
1069,1070,2011-09-29,11150.0,11016.0,11270.0,10970.0,191.4,1.3,-2.16,29,9,2011,3,3,1,2
1070,1071,2011-09-28,11010.0,11190.0,11320.0,11000.0,172.4,-1.61,1.3,28,9,2011,2,3,0,2
1071,1072,2011-09-27,11190.0,11050.0,11370.0,11050.0,212.8,1.33,-1.61,27,9,2011,1,3,1,2
1072,1073,2011-09-26,11040.0,10770.0,11060.0,10770.0,225.6,2.53,1.33,26,9,2011,0,3,1,2
1073,1074,2011-09-23,10770.0,10740.0,10810.0,10640.0,223.1,0.35,2.53,23,9,2011,4,3,0,2
1074,1075,2011-09-22,10740.0,11120.0,11120.0,10600.0,306.2,-3.51,0.35,22,9,2011,3,3,0,2
1075,1076,2011-09-21,11130.0,11410.0,11450.0,11120.0,221.9,-2.49,-3.51,21,9,2011,2,3,0,2
1076,1077,2011-09-20,11410.0,11400.0,11550.0,11380.0,157.0,0.07,-2.49,20,9,2011,1,3,0,2
1077,1078,2011-09-19,11400.0,11500.0,11500.0,11256.0,157.6,-0.94,0.07,19,9,2011,0,3,0,2
1078,1079,2011-09-16,11510.0,11430.0,11540.0,11410.0,426.0,0.66,-0.94,16,9,2011,4,3,0,2
1079,1080,2011-09-15,11430.0,11250.0,11430.0,11250.0,172.1,1.66,0.66,15,9,2011,3,3,1,2
1080,1081,2011-09-14,11250.0,11100.0,11384.0,10990.0,192.6,1.27,1.66,14,9,2011,2,3,1,2
1081,1082,2011-09-13,11100.0,11060.0,11144.0,10984.0,190.0,0.4,1.27,13,9,2011,1,3,0,2
1082,1083,2011-09-12,11064.0,10990.0,11064.0,10824.0,197.1,0.63,0.4,12,9,2011,0,3,0,2
1083,1084,2011-09-09,10990.0,11300.0,11300.0,10936.0,228.1,-2.69,0.63,9,9,2011,4,3,0,2
1084,1085,2011-09-08,11300.0,11416.0,11480.0,11280.0,173.0,-1.04,-2.69,8,9,2011,3,3,0,2
1085,1086,2011-09-07,11416.0,11140.0,11416.0,11140.0,166.4,2.47,-1.04,7,9,2011,2,3,1,2
1086,1087,2011-09-06,11140.0,11240.0,11240.0,10936.0,217.4,-0.9,2.47,6,9,2011,1,3,0,2
1087,1088,2011-09-02,11240.0,11496.0,11496.0,11210.0,174.6,-2.2,-0.9,2,9,2011,4,3,0,2
1088,1089,2011-09-01,11496.0,11620.0,11720.0,11490.0,178.1,-1.03,-2.2,1,9,2011,3,3,0,2
1089,1090,2011-08-31,11620.0,11560.0,11710.0,11530.0,229.8,0.46,-1.03,31,8,2011,2,3,0,2
1090,1091,2011-08-30,11560.0,11540.0,11630.0,11430.0,182.1,0.18,0.46,30,8,2011,1,3,0,2
1091,1092,2011-08-29,11540.0,11290.0,11544.0,11290.0,177.5,2.26,0.18,29,8,2011,0,3,1,2
1092,1093,2011-08-26,11290.0,11144.0,11330.0,10930.0,244.4,1.21,2.26,26,8,2011,4,3,1,2
1093,1094,2011-08-25,11150.0,11320.0,11410.0,11100.0,255.0,-1.51,1.21,25,8,2011,3,3,0,2
1094,1095,2011-08-24,11320.0,11176.0,11330.0,11110.0,227.4,1.29,-1.51,24,8,2011,2,3,1,2
1095,1096,2011-08-23,11176.0,10856.0,11176.0,10856.0,244.1,2.97,1.29,23,8,2011,1,3,1,2
1096,1097,2011-08-22,10856.0,10824.0,11020.0,10824.0,226.8,0.34,2.97,22,8,2011,0,3,0,2
1097,1098,2011-08-19,10820.0,10990.0,11090.0,10800.0,336.2,-1.57,0.34,19,8,2011,4,3,0,2
1098,1099,2011-08-18,10990.0,11410.0,11410.0,10880.0,308.5,-3.68,-1.57,18,8,2011,3,3,0,2
1099,1100,2011-08-17,11410.0,11390.0,11530.0,11320.0,171.2,0.04,-3.68,17,8,2011,2,3,0,2
1100,1101,2011-08-16,11410.0,11480.0,11490.0,11300.0,187.8,-0.67,0.04,16,8,2011,1,3,0,2
1101,1102,2011-08-15,11480.0,11270.0,11490.0,11270.0,188.1,1.9,-0.67,15,8,2011,0,3,1,2
1102,1103,2011-08-12,11270.0,11144.0,11340.0,11144.0,228.0,1.13,1.9,12,8,2011,4,3,1,2
1103,1104,2011-08-11,11144.0,10730.0,11280.0,10730.0,393.2,3.95,1.13,11,8,2011,3,3,1,2
1104,1105,2011-08-10,10720.0,11224.0,11224.0,10664.0,396.2,-4.62,3.95,10,8,2011,2,3,0,2
1105,1106,2011-08-09,11240.0,10810.0,11250.0,10590.0,431.5,3.98,-4.62,9,8,2011,1,3,1,2
1106,1107,2011-08-08,10810.0,11430.0,11430.0,10776.0,480.0,-5.55,3.98,8,8,2011,0,3,0,2
1107,1108,2011-08-05,11450.0,11384.0,11630.0,11130.0,406.2,0.54,-5.55,5,8,2011,4,3,0,2
1108,1109,2011-08-04,11384.0,11896.0,11896.0,11370.0,300.8,-4.31,0.54,4,8,2011,3,3,0,2
1109,1110,2011-08-03,11896.0,11864.0,11960.0,11680.0,198.2,0.25,-4.31,3,8,2011,2,3,0,2
1110,1111,2011-08-02,11864.0,12130.0,12150.0,11860.0,207.0,-2.19,0.25,2,8,2011,1,3,0,2
1111,1112,2011-08-01,12136.0,12140.0,12320.0,11976.0,182.9,-0.09,-2.19,1,8,2011,0,3,0,2
1112,1113,2011-07-29,12140.0,12240.0,12264.0,12050.0,230.9,-0.79,-0.09,29,7,2011,4,3,0,2
1113,1114,2011-07-28,12240.0,12300.0,12420.0,12200.0,148.8,-0.51,-0.79,28,7,2011,3,3,0,2
1114,1115,2011-07-27,12300.0,12500.0,12500.0,12270.0,182.8,-1.59,-0.51,27,7,2011,2,3,0,2
1115,1116,2011-07-26,12504.0,12590.0,12616.0,12456.0,145.1,-0.73,-1.59,26,7,2011,1,3,0,2
1116,1117,2011-07-25,12590.0,12680.0,12680.0,12510.0,128.8,-0.7,-0.73,25,7,2011,0,3,0,2
1117,1118,2011-07-22,12680.0,12730.0,12770.0,12610.0,136.8,-0.34,-0.7,22,7,2011,4,3,0,2
1118,1119,2011-07-21,12730.0,12570.0,12790.0,12570.0,188.4,1.21,-0.34,21,7,2011,3,3,1,2
1119,1120,2011-07-20,12570.0,12584.0,12660.0,12500.0,140.4,-0.12,1.21,20,7,2011,2,3,0,2
1120,1121,2011-07-19,12584.0,12380.0,12640.0,12380.0,167.5,1.63,-0.12,19,7,2011,1,3,1,2
1121,1122,2011-07-18,12380.0,12470.0,12470.0,12280.0,149.0,-0.76,1.63,18,7,2011,0,3,0,2
1122,1123,2011-07-15,12480.0,12440.0,12536.0,12376.0,215.4,0.34,-0.76,15,7,2011,4,3,0,2
1123,1124,2011-07-14,12440.0,12500.0,12600.0,12400.0,140.8,-0.44,0.34,14,7,2011,3,3,0,2
1124,1125,2011-07-13,12490.0,12450.0,12630.0,12450.0,140.0,0.36,-0.44,13,7,2011,2,3,0,2
1125,1126,2011-07-12,12450.0,12504.0,12600.0,12424.0,162.6,-0.47,0.36,12,7,2011,1,3,0,2
1126,1127,2011-07-11,12504.0,12660.0,12660.0,12440.0,133.2,-1.2,-0.47,11,7,2011,0,3,0,2
1127,1128,2011-07-08,12660.0,12720.0,12720.0,12540.0,131.1,-0.49,-1.2,8,7,2011,4,3,0,2
1128,1129,2011-07-07,12720.0,12630.0,12750.0,12630.0,153.8,0.74,-0.49,7,7,2011,3,3,0,2
1129,1130,2011-07-06,12620.0,12560.0,12670.0,12504.0,132.4,0.45,0.74,6,7,2011,2,3,0,2
1130,1131,2011-07-05,12570.0,12584.0,12640.0,12504.0,123.0,-0.1,0.45,5,7,2011,1,3,0,2
1131,1132,2011-07-01,12584.0,12420.0,12616.0,12376.0,141.9,1.36,-0.1,1,7,2011,4,3,1,2
1132,1133,2011-06-30,12420.0,12264.0,12460.0,12264.0,180.0,1.25,1.36,30,6,2011,3,2,1,2
1133,1134,2011-06-29,12264.0,12184.0,12310.0,12150.0,158.8,0.6,1.25,29,6,2011,2,2,0,2
1134,1135,2011-06-28,12190.0,12040.0,12220.0,12040.0,135.0,1.21,0.6,28,6,2011,1,2,1,2
1135,1136,2011-06-27,12040.0,11940.0,12110.0,11900.0,177.9,0.91,1.21,27,6,2011,0,2,0,2
1136,1137,2011-06-24,11940.0,12050.0,12080.0,11896.0,279.8,-0.96,0.91,24,6,2011,4,2,0,2
1137,1138,2011-06-23,12050.0,12110.0,12110.0,11840.0,206.8,-0.49,-0.96,23,6,2011,3,2,0,2
1138,1139,2011-06-22,12110.0,12190.0,12240.0,12080.0,125.3,-0.66,-0.49,22,6,2011,2,2,0,2
1139,1140,2011-06-21,12190.0,12080.0,12250.0,12056.0,147.6,0.91,-0.66,21,6,2011,1,2,0,2
1140,1141,2011-06-20,12080.0,12010.0,12130.0,11944.0,127.25,0.63,0.91,20,6,2011,0,2,0,2
1141,1142,2011-06-17,12010.0,11960.0,12110.0,11950.0,342.0,0.36,0.63,17,6,2011,4,2,0,2
1142,1143,2011-06-16,11960.0,11896.0,12024.0,11820.0,189.5,0.54,0.36,16,6,2011,3,2,0,2
1143,1144,2011-06-15,11896.0,12070.0,12070.0,11840.0,182.5,-1.48,0.54,15,6,2011,2,2,0,2
1144,1145,2011-06-14,12080.0,11950.0,12160.0,11950.0,159.6,1.03,-1.48,14,6,2011,1,2,1,2
1145,1146,2011-06-13,11950.0,11944.0,12060.0,11880.0,153.4,0.01,1.03,13,6,2011,0,2,0,2
1146,1147,2011-06-10,11950.0,12130.0,12130.0,11910.0,178.2,-1.42,0.01,10,6,2011,4,2,0,2
1147,1148,2011-06-09,12130.0,12050.0,12210.0,12040.0,149.8,0.63,-1.42,9,6,2011,3,2,0,2
1148,1149,2011-06-08,12050.0,12060.0,12140.0,11980.0,156.9,-0.18,0.63,8,6,2011,2,2,0,2
1149,1150,2011-06-07,12070.0,12090.0,12216.0,12056.0,162.6,-0.16,-0.18,7,6,2011,1,2,0,2
1150,1151,2011-06-06,12090.0,12150.0,12200.0,12050.0,166.6,-0.5,-0.16,6,6,2011,0,2,0,2
1151,1152,2011-06-03,12150.0,12250.0,12250.0,12060.0,157.8,-0.79,-0.5,3,6,2011,4,2,0,2
1152,1153,2011-06-02,12250.0,12290.0,12360.0,12170.0,156.4,-0.34,-0.79,2,6,2011,3,2,0,2
1153,1154,2011-06-01,12290.0,12570.0,12570.0,12270.0,183.0,-2.22,-0.34,1,6,2011,2,2,0,2
1154,1155,2011-05-31,12570.0,12440.0,12610.0,12440.0,208.2,1.03,-2.22,31,5,2011,1,2,1,2
1155,1156,2011-05-27,12440.0,12400.0,12520.0,12380.0,126.0,0.31,1.03,27,5,2011,4,2,0,2
1156,1157,2011-05-26,12400.0,12390.0,12456.0,12290.0,149.1,0.07,0.31,26,5,2011,3,2,0,2
1157,1158,2011-05-25,12390.0,12350.0,12460.0,12270.0,145.8,0.31,0.07,25,5,2011,2,2,0,2
1158,1159,2011-05-24,12360.0,12380.0,12460.0,12310.0,145.9,-0.2,0.31,24,5,2011,1,2,0,2
1159,1160,2011-05-23,12380.0,12510.0,12510.0,12296.0,150.8,-1.05,-0.2,23,5,2011,0,2,0,2
1160,1161,2011-05-20,12510.0,12610.0,12630.0,12456.0,175.0,-0.74,-1.05,20,5,2011,4,2,0,2
1161,1162,2011-05-19,12610.0,12560.0,12670.0,12504.0,158.5,0.36,-0.74,19,5,2011,3,2,0,2
1162,1163,2011-05-18,12560.0,12470.0,12590.0,12400.0,175.1,0.65,0.36,18,5,2011,2,2,0,2
1163,1164,2011-05-17,12480.0,12540.0,12590.0,12344.0,192.9,-0.55,0.65,17,5,2011,1,2,0,2
1164,1165,2011-05-16,12550.0,12590.0,12680.0,12480.0,192.2,-0.38,-0.55,16,5,2011,0,2,0,2
1165,1166,2011-05-13,12590.0,12696.0,12750.0,12520.0,170.0,-0.79,-0.38,13,5,2011,4,2,0,2
1166,1167,2011-05-12,12696.0,12630.0,12744.0,12500.0,216.5,0.52,-0.79,12,5,2011,3,2,0,2
1167,1168,2011-05-11,12630.0,12744.0,12750.0,12580.0,200.6,-1.02,0.52,11,5,2011,2,2,0,2
1168,1169,2011-05-10,12760.0,12690.0,12810.0,12664.0,156.0,0.6,-1.02,10,5,2011,1,2,0,2
1169,1170,2011-05-09,12690.0,12640.0,12750.0,12590.0,134.0,0.36,0.6,9,5,2011,0,2,0,2
1170,1171,2011-05-06,12640.0,12584.0,12790.0,12584.0,168.4,0.43,0.36,6,5,2011,4,2,0,2
